"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"972","KPNA2",0.0633950450224076,6.6001773125453,1.51180258636904,0.205818619647662,0.327573461517421,-6.86719853609323,4
"973","ATP5MK",0.064266220509527,6.66471310184747,1.50969834656156,0.206328783597868,0.328047922123228,-6.86972005747591,4
"974","NO_SITE_145",0.237881707929209,6.83017067568032,1.50768233034895,0.206818768116632,0.328489357573337,-6.87213497634571,4
"975","JCAD",0.113426099044002,6.29767748028007,1.50316171651053,0.207921802013542,0.329902592528153,-6.87754690052877,4
"976","SLC43A3",-0.055560109591009,6.23321320060079,-1.49329514420765,0.210350109335536,0.333413544202945,-6.88934336843018,4
"977","NO_SITE_192",0.31552573266754,6.15088174183415,1.49133762246106,0.210835303256181,0.333840546711681,-6.89168122250428,4
"978","NO_SITE_47",0.218549841545206,6.53305376041296,1.4903905698404,0.211070449082173,0.333871150030798,-6.89281197310378,4
"979","MAGEB17",0.0551211838207057,6.46657430740598,1.4877282484871,0.211732911176365,0.334576929100957,-6.8959896202387,4
"980","USP17L18",-0.0567782694968434,6.71013907594266,-1.48490097231255,0.212438730751653,0.335349710686538,-6.89936239748936,4
"981","NO_SITE_230",-0.116088536551042,6.6680861472442,-1.47529646936305,0.214854337424437,0.338817186539861,-6.91080634026187,4
"982","NO_SITE_133",0.154813450510356,6.89307531082416,1.47277817275378,0.215492301930612,0.339477180332644,-6.91380339431002,4
"983","TAAR2",-0.0768860831599752,6.55054045125391,-1.46656551625066,0.217074376378057,0.3415427732656,-6.92119075217346,4
"984","CENPW",0.0696718782968168,6.4757272553613,1.46589804429207,0.217245047765579,0.3415427732656,-6.92198388503378,4
"985","SKA3",-0.0540429851414998,6.14933152657958,-1.46191401941072,0.218266579966571,0.342800405287599,-6.92671573395407,4
"986","NO_SITE_294",0.113407937366059,7.23731036968675,1.45515438320804,0.220010907639226,0.344689489240234,-6.93473538980745,4
"987","NO_SITE_28",0.0553795261662747,6.84721932117697,1.45419432299929,0.220259789740175,0.344689489240234,-6.9358735012337,4
"988","CYP3A7",-0.0594939102122648,6.65997683777818,-1.45380561852308,0.220360636624817,0.344689489240234,-6.93633422958683,4
"989","CYP3A7-CYP3A51P",-0.0594939102122648,6.65997683777818,-1.45380561852308,0.220360636624817,0.344689489240234,-6.93633422958683,4
"990","NO_SITE_254",0.197717689548269,5.77064935404066,1.45162677836701,0.220926785037875,0.34522599641777,-6.93891609996989,4
"991","PTER",-0.0591274145427265,6.41091956118571,-1.44819440022027,0.22182162646728,0.346274526886864,-6.94298098765623,4
"992","NO_SITE_284",0.0619713054115423,6.68943182803572,1.44345111308906,0.223064239030489,0.347863284052588,-6.94859349367471,4
"993","LINC03040",-0.117653201156282,6.44571026855806,-1.44034705234373,0.223881207223697,0.348785727668741,-6.95226329841341,4
"994","CEP104",-0.0535217162325405,6.54033343459999,-1.43507015701825,0.22527695859752,0.35025472859333,-6.95849629860485,4
"995","DFFB",-0.0535217162325405,6.54033343459999,-1.43507015701825,0.22527695859752,0.35025472859333,-6.95849629860485,4
"996","POLR1E",0.0712896532883477,6.72112266775062,1.42959250443712,0.226735052882594,0.352167798001378,-6.96495880635308,4
"997","BEGAIN",0.077805369755409,6.34342929173951,1.42841456558801,0.227049842663811,0.352303015647859,-6.96634750817371,4
"998","PLIN2",0.0721380387275129,6.58906089180695,1.40550420616387,0.233260091037252,0.361266067424275,-6.99328321701256,4
"999","NO_SITE_88",0.0866778959415428,6.28125674293521,1.40538318352301,0.233293342829251,0.361266067424275,-6.99342512278411,4
"1000","ZNF519",-0.0873678397693537,6.6926338103419,-1.40140129385322,0.234390033444763,0.362601381739048,-6.99809183085826,4
"1001","TRIM43",0.0567623325000118,6.49727760117945,1.39616737112302,0.235839373885244,0.364115280838795,-7.00421912289705,4
"1002","TRIM43B",0.0567623325000118,6.49727760117945,1.39616737112302,0.235839373885244,0.364115280838795,-7.00421912289705,4
"1003","INHA",-0.0809364216172531,6.64826462856747,-1.39474825314829,0.236233880706162,0.36416057483112,-7.0058791298824,4
"1004","ENTPD5",0.121479258597039,6.39682156143845,1.39436869532269,0.236339506871651,0.36416057483112,-7.0063230187046,4
"1005","NO_SITE_206",-0.118925209881724,6.34403498425449,-1.39062069319007,0.237385053343698,0.36540763932607,-7.01070405348904,4
"1006","VHL",-0.0686640122222014,6.19363287473396,-1.38769408262833,0.238204658389949,0.366304777862079,-7.01412215418442,4
"1007","SPATA31F3",-0.0556443823603517,6.65731596319154,-1.38641279602509,0.238564370046325,0.366493625086062,-7.01561783740994,4
"1008","LEUTX",-0.0572444314495432,6.50933399474833,-1.38503145201647,0.238952776121284,0.366726135575026,-7.01722978579577,4
"1009","BIRC5",0.0694699925600132,6.22271455384351,1.37597309120234,0.241515391148344,0.37029168494201,-7.02778649355026,4
"1010","NO_SITE_293",0.0787180900846325,6.95250365640726,1.37409765918825,0.242049344320343,0.370742906597595,-7.02996910455315,4
"1011","NO_SITE_143",-0.169518776481419,6.33539784899645,-1.37215111457914,0.242604779560165,0.371226106804723,-7.03223336307596,4
"1012","NO_SITE_171",0.164810229862402,6.48947978211994,1.35677383748052,0.24703709831411,0.377634773806254,-7.05008008573118,4
"1013","AMBRA1",-0.055019294465532,6.3588830813988,-1.35057069473599,0.248847601767441,0.380026890359557,-7.05725871943901,4
"1014","CNNM2",0.0486553914265129,6.71979046206689,1.34755887033458,0.249731362456916,0.381000411953501,-7.06073981070182,4
"1015","NO_SITE_256",0.182400157043462,5.40328632739355,1.34484869174377,0.250529248358002,0.38184113025599,-7.06386979669743,4
"1016","NO_SITE_274",0.239542646000403,5.3503335576018,1.3417537383445,0.251443476623446,0.382188974033425,-7.06744129003466,4
"1017","CPEB1",-0.0874995744592771,6.17194081102745,-1.34109082008776,0.251639723736944,0.382188974033425,-7.06820588024028,4
"1018","CASP8",-0.0860929486726916,5.00905065681481,-1.34049607527375,0.251815917051671,0.382188974033425,-7.06889172082796,4
"1019","GJA8",-0.0554725536343946,6.53734905536327,-1.34011747095512,0.251928141746649,0.382188974033425,-7.06932825576258,4
"1020","PAN2",-0.0555030994103601,6.26770960173649,-1.33989964882834,0.251992730131928,0.382188974033425,-7.06957938611127,4
"1021","NO_SITE_181",0.070282317517365,6.67828228838595,1.33447901267639,0.253605292609102,0.38402529847612,-7.07582396635168,4
