"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"12404","GFM2",-0.0798595406101136,4.11125371201186,-1.41722379474316,0.200190649691271,0.313407144981844,-6.24189262051273,4
"12405","PGM3",0.0897856397599117,4.13043922000359,1.41683516700517,0.200299670148925,0.313552542895765,-6.24237758541914,4
"12406","ASCC1",-0.17081623385788,4.35557375755597,-1.41673664128114,0.200327317701619,0.313569018923445,-6.24250052324139,4
"12407","ELL",-0.0800176574234432,4.07479452413789,-1.41668257714133,0.20034249023035,0.313569018923445,-6.2425679810837,4
"12408","HEMGN",-0.111820879609556,4.31374344760669,-1.41637946884369,0.20042757344598,0.313663001281922,-6.24294615464511,4
"12409","MTNR1B",-0.102575877296936,4.15178956687421,-1.41635358257198,0.200434841284689,0.313663001281922,-6.2429784496518,4
"12410","OR5P2",0.144258636598283,3.78547259869256,1.41590011358438,0.200562195717756,0.31383700875448,-6.2435441330487,4
"12411","CCDC71L",-0.0808928422149145,4.47778459083171,-1.41572836660985,0.200610448906037,0.313887221602315,-6.24375835437434,4
"12412","RER1",-0.209337288705135,3.81311004226206,-1.41542193374322,0.200696568626592,0.313996669848516,-6.24414053527714,4
"12413","PTCH2",0.0827949301535812,4.23719168494095,1.41511518576668,0.200782810087528,0.314106290911924,-6.24452306401663,4
"12414","ZNF32",0.0928699158980973,4.34407474696212,1.41472638010015,0.20089216959441,0.314252057463658,-6.24500785747816,4
"12415","ZNF541",-0.0830207854932237,4.08156289551338,-1.4139338588255,0.201115247615239,0.314564871899237,-6.24599581024319,4
"12416","CAPN12",0.090140490785528,4.52378303271709,1.41387135858142,0.201132849553108,0.314564871899237,-6.24607370985986,4
"12417","GAPT",-0.107591599541379,3.98761124331788,-1.41384334596272,0.201140739192174,0.314564871899237,-6.24610862386964,4
"12418","KCTD6",-0.081451987692758,3.8377109292575,-1.41370282551528,0.201180320383133,0.314601436746664,-6.24628375825137,4
"12419","MTRNR2L9",0.0826937966460394,4.00166658020227,1.41349551303135,0.201238728006074,0.314667433702387,-6.24654211997677,4
"12420","SMUG1",0.14520307971907,4.24021391684226,1.41316210556124,0.201332693125994,0.314789015121875,-6.24695758329639,4
"12421","NCBP1",-0.105709989378856,4.01198980287352,-1.41307538471678,0.201357140333358,0.314797720578455,-6.24706563847927,4
"12422","E2F6",-0.0887623194926834,3.81085395037527,-1.41302735076995,0.201370682580234,0.314797720578455,-6.24712548777803,4
"12423","TEKT5",0.0812459110391321,4.29239094089328,1.41276729397805,0.201444014752532,0.31488700977859,-6.24744949383424,4
"12424","GNRHR",-0.118360906936975,4.03250674888024,-1.41261037679487,0.201488274648408,0.314928302780417,-6.24764498197412,4
"12425","CHN2",-0.101219344514953,4.20705738743411,-1.41252464012766,0.201512461121764,0.314928302780417,-6.24775178809081,4
"12426","C20orf96",-0.0810979513061148,3.7236972289925,-1.41250116516822,0.201519083904911,0.314928302780417,-6.24778103131158,4
"12427","CYP2C8",0.0934053728937953,4.59102899270611,1.41238008242109,0.201553247007603,0.314956345348084,-6.24793186226352,4
"12428","TWIST2",-0.0881215746031753,4.4466584094806,-1.41206221723272,0.201642956315851,0.315053903490968,-6.24832778850175,4
"12429","ANK1",-0.107601341790454,4.07549759498879,-1.41204390205035,0.201648126396274,0.315053903490968,-6.24835060002581,4
"12430","C8orf37",0.0802699418245734,3.75199923038678,1.411820895202,0.20171108715318,0.315120810558828,-6.24862834164434,4
"12431","PXT1",0.094819216009725,4.07462046325746,1.41177727373669,0.201723404709655,0.315120810558828,-6.24868266675099,4
"12432","LOC284513",-0.144425717841631,3.61395886234756,-1.41171313682227,0.201741516513416,0.31512375395544,-6.24876253962943,4
"12433","CCSER1",0.0812933842254576,4.11054122578511,1.41150675466826,0.201799807232037,0.315189451993801,-6.24901954408631,4
"12434","NO_SITE_158",-0.118967590346264,4.59977646098209,-1.41140864263209,0.201827523351554,0.31520738909151,-6.24914171425678,4
"12435","CSNK1D",0.0993327842033795,3.75434302959018,1.41130294124099,0.201857387236578,0.315228677341946,-6.24927332957539,4
"12436","GRAMD2B",-0.0983546277576173,4.20983634379542,-1.41119251129815,0.201888591308087,0.315252054889975,-6.24941082694484,4
"12437","RGS9",-0.1000778788349,4.10146415559325,-1.41069881440539,0.202028147529333,0.315444608576998,-6.25002546162407,4
"12438","FTL",-0.0816663593326643,4.52853233132885,-1.41033749144346,0.202130339550669,0.315578795926551,-6.25047522095878,4
"12439","LPAR5",-0.0939162882536403,3.94356834379044,-1.41004036750999,0.202214408995158,0.315684669851031,-6.25084502082177,4
"12440","USP17L19",-0.118837570998994,3.50851068440092,-1.40978363739169,0.202287074451866,0.315762492607735,-6.25116451225107,4
"12441","STBD1",-0.103482734170328,4.19871397737821,-1.40974935358218,0.202296779985212,0.315762492607735,-6.25120717481076,4
"12442","HIST1H1E",-0.0798290869404918,3.7768213140062,-1.4090461765008,0.202495936995547,0.316043846155795,-6.25208207857468,4
"12443","CARD18",-0.0846090022030257,4.12027364906212,-1.40899802093691,0.202509582250196,0.316043846155795,-6.25214198571534,4
"12444","LRWD1",0.0823277921698855,4.04697704114449,1.40893502892162,0.202527432771105,0.316046304804089,-6.25222034820578,4
"12445","AURKAIP1",0.0801389139587615,3.88782108883592,1.40887101908081,0.202545573163084,0.316049215367933,-6.25229997491026,4
"12446","NANOG",0.0979126708965644,4.21158488520125,1.40742218026934,0.202956563179936,0.31666507314729,-6.2541017646928,4
"12447","USP36",-0.137609727184484,4.22128314378927,-1.40734594877133,0.202978208302751,0.31667340138436,-6.25419653873423,4
"12448","CDX1",0.085224211086352,3.59289953867826,1.40697125468143,0.203084628721047,0.316813978561537,-6.25466233240181,4
"12449","XRCC5",0.115249126382657,4.63963017244853,1.40646292119563,0.203229085100577,0.316995063407173,-6.25529414836373,4
"12450","NOL4L",-0.0811231605352776,4.17242426029984,-1.40644789720564,0.203233355961651,0.316995063407173,-6.25531282001672,4
"12451","NO_SITE_419",-0.12838880076166,3.8868833398031,-1.4059921296328,0.203362954902455,0.317171730885131,-6.25587919094221,4
"12452","FABP4",-0.108176117654985,3.92517464297713,-1.40495878125156,0.203657064484607,0.317583366913459,-6.25716293313826,4
"12453","NO_SITE_159",-0.191953312870252,3.95261559563015,-1.40494989741387,0.203659594632747,0.317583366913459,-6.25717396739469,4
"12454","FAM221A",-0.1374297281348,3.87381096870816,-1.40479398205525,0.203704004448034,0.317627112765085,-6.25736761732158,4
"12455","ANP32C",-0.0815110132048315,3.23999150881792,-1.40452140617889,0.203781663805449,0.317722692046409,-6.25770613347812,4
"12456","WDR78",0.271333799101757,4.31769763539789,1.40426311889846,0.203855276628642,0.317811947402986,-6.25802687103892,4
"12457","NO_SITE_107",-0.089867842129346,4.16320719608916,-1.40376714973852,0.203996696296729,0.318006891337094,-6.25864266758012,4
"12458","NEUROD6",-0.0789279725983019,4.28326947628488,-1.40354666286426,0.204059593636204,0.318079406712269,-6.25891638615483,4
"12459","ADGRF2",0.104337020132147,4.32340761893891,1.40343457256823,0.204091575795309,0.318103725047684,-6.25905552910154,4
"12460","PTPRQ",-0.105988829171284,4.60890427273419,-1.40332890242354,0.204121730226547,0.318125190952594,-6.25918669680542,4
