"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"95","LRRC15",-2.70223270446665,5.04918329214699,-56.3249171196041,4.01686080106542e-09,6.47300381171689e-08,12.0196028241715,6
"96","ZEB2",-3.19443471333052,5.1885744844745,-56.6873459992596,3.87132732276304e-09,6.30415091401517e-08,12.0066941900753,6
"97","ZNF296",-2.81525062709338,4.61623320855974,-55.3483235932196,4.44211335005327e-09,7.01219321686981e-08,11.9553640646202,6
"98","IFNG",-2.82539593527963,4.75423325535988,-55.8480850936789,4.21822735445402e-09,6.72742032715503e-08,11.9306900214193,6
"99","MAP3K11",-3.08753580618062,4.79889181610825,-54.9231495328896,4.64362333678665e-09,7.25624777980702e-08,11.7633250542681,6
"100","STIM1-AS1",-1.23412249191387,4.58915797794429,-53.1999816671154,5.57824129236519e-09,8.54409829632569e-08,11.7116286910657,6
"101","LRRC4B",-1.40046477768288,5.31884794434011,-52.8887185098811,5.76974706078193e-09,8.64867860665824e-08,11.6825937284216,6
"102","MEIS1",-1.87197803945502,5.08926544669473,-53.6997759112039,5.28611343043771e-09,8.17761747688713e-08,11.6764344679591,6
"103","ZNF622",-1.52880547738297,5.57121387083996,-52.5067650750736,6.01538534154332e-09,8.64867860665824e-08,11.6333753343124,6
"104","RUNX2",-2.00916097981149,5.36219308957575,-52.4612425593376,6.0454720305922e-09,8.64867860665824e-08,11.5864034957881,6
"105","UBE2D1",-2.45184642003456,4.96464440723474,-52.9046325895021,5.75977065164039e-09,8.64867860665824e-08,11.5514353495904,6
"106","ETS2",-1.63669370686632,5.1303606160482,-52.4824515246494,6.03143271268264e-09,8.64867860665824e-08,11.5285187530302,6
"107","ZCCHC12",-1.84085751231712,5.21857106728668,-52.7219981173877,5.87549085585985e-09,8.64867860665824e-08,11.5275781014426,6
"108","STIM1",-1.36712242240789,5.12156487367117,-51.4884535960983,6.732648038624e-09,9.13632150504502e-08,11.5247626338828,6
"109","LOC105369315",-4.20360034776229,4.86496374376982,-52.3887209765561,6.0937683783177e-09,8.64867860665824e-08,11.5247330367377,6
"110","SLC26A3",-3.05363271569364,5.21388107567837,-52.7301929156053,5.87024039152532e-09,8.64867860665824e-08,11.5180282768694,6
"111","ELF4",-3.18905946802539,4.268559632775,-51.5433957991781,6.69147461359461e-09,9.13632150504502e-08,11.4595965182347,6
"112","LEUTX",-1.51405915383996,5.61875865615448,-51.7579532696911,6.53349020350576e-09,9.12199360214712e-08,11.4558827678189,6
"113","AHNAK",-1.58069614622714,5.49659057630381,-51.6217554213048,6.63326225146531e-09,9.13632150504502e-08,11.4479387772876,6
"114","RRAD",-1.86003987726471,4.73763894516458,-51.2245416447086,6.93461356070576e-09,9.32856276383635e-08,11.4469474279898,6
"115","GJA3",-3.13247800208257,4.11857508042675,-51.7418526002425,6.54519256521222e-09,9.12199360214712e-08,11.4234191622205,6
"116","ETS1",-2.33226369939478,4.96658249290696,-50.6629364822966,7.38854178907643e-09,9.42895004502657e-08,11.3811332340351,6
"117","FOXA3",-3.12834610839971,4.11655817093428,-50.9406024630584,7.15989240944052e-09,9.42895004502657e-08,11.3705717823712,6
"118","LOC100130027",-1.26118330923512,5.77062725204121,-50.6978479219998,7.35932738006945e-09,9.42895004502657e-08,11.3615478147307,6
"119","ZNF7",-1.26118330923512,5.77062725204121,-50.6978479219998,7.35932738006945e-09,9.42895004502657e-08,11.3615478147307,6
"120","IFFO2",-1.74299436671068,4.7696022172985,-50.3654388175559,7.64309059521548e-09,9.42895004502657e-08,11.3451231808974,6
"121","GOLGA8R",-1.57549888393023,5.3574413770377,-50.3311003199179,7.67312902078435e-09,9.42895004502657e-08,11.333096826485,6
"122","CEBPA",-2.23777232416188,4.66904875700647,-50.8581487917846,7.22691276326545e-09,9.42895004502657e-08,11.3328176622145,6
"123","CEBPA-DT",-2.23777232416188,4.66904875700647,-50.8581487917846,7.22691276326545e-09,9.42895004502657e-08,11.3328176622145,6
"124","GCM1",-1.49805626584364,5.12426843858602,-50.3870089409399,7.62429215865332e-09,9.42895004502657e-08,11.329076652216,6
"125","SEMA5B",-1.33147000617282,5.21767506900942,-49.8694780200422,8.0907002504794e-09,9.77836975585284e-08,11.3048567696756,6
"126","CNNM4",-1.40531136875453,5.74093952484718,-50.3236235888788,7.67968781947866e-09,9.42895004502657e-08,11.2602831187265,6
"127","PHLDA2",-2.40093389734569,4.88615266743821,-50.4783798768881,7.54526122095196e-09,9.42895004502657e-08,11.2189113529996,6
"128","KIFC1",-2.11603977311633,5.04749025736662,-49.8817030664087,8.0793033815886e-09,9.77836975585284e-08,11.1750456645244,6
"129","LOC105374889",-1.20255268589951,5.43600809970296,-48.9920765849465,8.9602219023006e-09,1.05201325749028e-07,11.1391155372385,6
"130","PIDD1",-1.92781054326719,5.12008500886704,-49.0682510026843,8.88052550807954e-09,1.05201325749028e-07,11.1233328471668,6
"131","GMNC",-1.94508708607908,5.08292577523413,-49.0028578989461,8.94889128653777e-09,1.05201325749028e-07,11.0577229193707,6
"132","TOPBP1",-2.74066657193571,4.63940553451972,-48.9766588424171,8.97645442719563e-09,1.05201325749028e-07,11.0426563679627,6
"133","C1orf210",-1.53329036782197,5.35084190088241,-47.6540286158938,1.0506846937453e-08,1.17930679453293e-07,10.9928816915413,6
"134","PREX2",-1.22114523333375,5.6576659191956,-48.2829153372581,9.743889942441e-09,1.13336825119972e-07,10.985839271927,6
"135","NBPF18P",-1.24125685048973,5.77552265514597,-47.4306773656297,1.07945304125664e-08,1.18433606725108e-07,10.9429778216768,6
"136","S100A10",-1.24125685048973,5.77552265514597,-47.4306773656297,1.07945304125664e-08,1.18433606725108e-07,10.9429778216768,6
